,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
118,"@dilmabr Brasil save the world from #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:03:43 +0000 2016,747732200032985088,3282965840,India MO:  0091-9624114674,602,5000,3,0,0,cure
119,"@dilmabr No more death from #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:04:05 +0000 2016,747732292823552002,3282965840,India MO:  0091-9624114674,602,5000,3,0,0,cure
120,"@dilmabr Save the people of Brazil #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:04:25 +0000 2016,747732375723982848,3282965840,India MO:  0091-9624114674,602,5000,3,0,0,cure
121,"@dilmabr Save Brazil....Save Brazil...Save Brazil #Zika #Zikavirus prevention and cure with nature cure 
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:04:58 +0000 2016,747732514526068736,3282965840,India MO:  0091-9624114674,602,5000,3,0,0,cure
122,"@RdGuaibaOficial Save Brazil #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:05:55 +0000 2016,747732756101275649,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
123,@RdGuaibaOficial Brazil can save the world #Zika #Zikavirus prevention and cure with nature cure #SaveBrazil https://t.co/yf70MBYufi,Tue Jun 28 10:06:24 +0000 2016,747732874879705088,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
124,@RdGuaibaOficial Brazil save the world from more deaths #Zika #Zikavirus prevention and cure with nature cure https://t.co/yf70MBYufi,Tue Jun 28 10:06:55 +0000 2016,747733006018809856,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
125,"@unicefusa #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi Save USA ..Save USA ...",Tue Jun 28 10:11:42 +0000 2016,747734210962657280,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
126,"@dna #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:15:12 +0000 2016,747735092345339904,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
127,"@ddsportschannel @BrandenGrace @Rio2016 #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:15:29 +0000 2016,747735160163012608,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
128,"@cctvnews @McIlroyRory #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:15:58 +0000 2016,747735282015965184,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
129,"@ZikaVirusNews #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi yes save Brazil",Tue Jun 28 10:17:29 +0000 2016,747735663387226112,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
130,"@aunewse #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi Yes can be saved",Tue Jun 28 10:19:05 +0000 2016,747736069471342592,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
131,"@amandsst #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi Every one can be saved",Tue Jun 28 10:19:33 +0000 2016,747736187071307776,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
132,"@rishuabhishek20 See this #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:19:56 +0000 2016,747736281577316356,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
133,"@RPrasad12 @Zika_News See this #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:20:18 +0000 2016,747736372249755648,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
134,"@ZikaVirusHQ #Zika #Zikavirus prevention and cure with nature cure #SaveUSA
#SaveBrazil https://t.co/yf70MBYufi",Tue Jun 28 10:21:47 +0000 2016,747736749078683648,3282965840,India MO:  0091-9624114674,602,5001,3,0,0,cure
135,RT @phillymag: Interview: How This Homegrown Philly Biotech Co. Is Leading the World On a Zika Vaccine https://t.co/GnjEJrKoPR https://t.co…,Tue Jun 28 10:27:09 +0000 2016,747738095836082176,56722736,"New Jersey, USA",4151,5000,55608,0,0,cure
136,HHS to accelerate development of Zika vaccine https://t.co/RKa9b2j2ey https://t.co/DL6Xwxned7,Tue Jun 28 10:37:30 +0000 2016,747740701161623552,18956073,"Washington, DC",60046,9261,678,0,0,cure
137,Antibodies to dengue may alter course of Zika virus infection https://t.co/5XzR77Jz76,Tue Jun 28 10:45:19 +0000 2016,747742670005624832,160870443,,363,2,0,0,0,cure
138,#health Antibodies to dengue may alter course of Zika virus infection – Science Daily https://t.co/MGHdMZzamE #care #virusnext,Tue Jun 28 10:57:32 +0000 2016,747745746032590848,1471375166,Virtual World,52,168,0,0,0,cure
139,#health Antibodies to dengue may alter course of Zika virus infection – Science Daily https://t.co/JhuCdcPlQ3 #care #virusnext,Tue Jun 28 10:57:33 +0000 2016,747745747500556288,1471375166,Virtual World,52,168,0,0,0,cure
140,RT @scienmag: Antibodies to dengue may alter course of Zika virus infection https://t.co/EsCotLiJ4N https://t.co/C3grK1l3MW,Tue Jun 28 11:00:26 +0000 2016,747746472498692096,739412341264134148,,11,29,30,0,0,cure
141,.@emergentbiosolu will manufacture a possible vaccine to fight the Zika virus — a contract worth up to $21.9M https://t.co/L7Ur1qrKor,Tue Jun 28 11:04:03 +0000 2016,747747385950896128,15945641,"Washington, D.C.",21990,656,661,0,0,cure
142,FDA approves first clinical trial evaluating Zika vaccine in humans https://t.co/eW4GrK13Oh #HFMA2016ANI #ANI2016,Tue Jun 28 11:16:01 +0000 2016,747750397289312260,37701900,"Newton, MA",13293,392,499,0,0,cure
143,RT @McKesson_MHS: FDA approves first clinical trial evaluating Zika vaccine in humans https://t.co/eW4GrK13Oh #HFMA2016ANI #ANI2016,Tue Jun 28 11:16:28 +0000 2016,747750510787125248,48821708,"Washington, DC",794,2650,2709,0,0,cure
144,RT @mathi__eu: #Dengue antibodies enhances #zika replication and pathogenisis https://t.co/bhoaPWiOwH,Tue Jun 28 11:17:15 +0000 2016,747750706279485440,2358434295,Pakistan,276,150,13274,0,0,cure
145,RT @scienmag: Antibodies to dengue may alter course of Zika virus infection https://t.co/EsCotLiJ4N https://t.co/C3grK1l3MW,Tue Jun 28 11:17:37 +0000 2016,747750797979561984,57445420,"Campinas, Brazil",227,518,13,0,0,cure
146,RT @McKesson_MHS: FDA approves first clinical trial evaluating Zika vaccine in humans https://t.co/eW4GrK13Oh #HFMA2016ANI #ANI2016,Tue Jun 28 11:17:57 +0000 2016,747750883430109184,2364176718,Around The World with a NYC HQ,3524,3953,2208,0,0,cure
147,"The first Zika virus vaccine is about to be tested in humans, sooner than expected https://t.co/lmQqAD146x",Tue Jun 28 11:19:07 +0000 2016,747751176339333121,42604774,"Boston, MA",312,355,7,0,0,cure
148,Emergent BioSolutions nabs up to $21.9 million BARDA Zika vaccine contract https://t.co/TnFQ6b8Bd4 #biotech,Tue Jun 28 11:28:34 +0000 2016,747753553725390848,71542880,London,14197,815,31,0,0,cure
149,#EmergentBioSolutions Lands Zika Vaccine Development Task Order With BARDA. Read more: https://t.co/vAcy10Qt3B $EBS,Tue Jun 28 11:29:48 +0000 2016,747753862337945600,4852930527,"San Mateo, CA",433,2,0,0,0,cure
150,#EmergentBioSolutions Lands Zika Vaccine Development Task Order With BARDA. Read more: https://t.co/hsaMZBOVor $EBS,Tue Jun 28 11:29:48 +0000 2016,747753863034216448,4853120260,"San Mateo, CA",333,2,0,0,0,cure
151,Antibodies to dengue may alter course of Zika virus infection https://t.co/zWb4DesVd1,Tue Jun 28 11:30:10 +0000 2016,747753956185612289,746703757552001024,"Wien, Österreich",2,54,35,0,0,cure
152,"Scientists find antibodies that attack, neutralize Zika https://t.co/Lj7KOpAtw9",Tue Jun 28 11:31:06 +0000 2016,747754193054740480,163990726,"Atlanta, GA",123,81,1,0,0,cure
153,"Scientists find antibodies that attack, neutralize Zika https://t.co/570cDqsASV",Tue Jun 28 11:31:06 +0000 2016,747754193109270532,163990726,"Atlanta, GA",123,81,1,0,0,cure
154,"Scientists find antibodies that attack, neutralize Zika https://t.co/SIo7dKZVma",Tue Jun 28 11:31:06 +0000 2016,747754193134432256,2246029994,,10,18,0,0,0,cure
155,"Scientists find antibodies that attack, neutralize Zika https://t.co/P1F8SKbJkC",Tue Jun 28 11:31:07 +0000 2016,747754193721696257,156067165,Georgia,37,18,1,0,0,cure
156,"Scientists find antibodies that attack, neutralize Zika https://t.co/FLSvW1x5qD",Tue Jun 28 11:31:06 +0000 2016,747754193293811712,156067165,Georgia,37,18,1,0,0,cure
157,"Scientists find antibodies that attack, neutralize Zika https://t.co/dKAmJMPdN7",Tue Jun 28 11:31:07 +0000 2016,747754193952317441,2246029994,,10,18,0,0,0,cure
158,Emergent BioSolutions $EBS lands Zika vaccine development task order with #BARDA #GovCon https://t.co/ZOekKtRFQj,Tue Jun 28 11:34:47 +0000 2016,747755117378560000,15515539,"Washington, DC",4493,1223,24,0,0,cure
159,Potential Zika Vaccine To Undergo Human Trials - Huffington Post https://t.co/0zFuY4qywy,Tue Jun 28 11:42:04 +0000 2016,747756950016823296,579948381,LA BABY!,2264,2646,0,0,0,cure
160,RT @dcexaminer: HHS to accelerate development of Zika vaccine https://t.co/RKa9b2j2ey https://t.co/DL6Xwxned7,Tue Jun 28 11:52:16 +0000 2016,747759518507905024,3020241242,United States,194,318,2269,0,0,cure
161,RT @TechCrunch: Can the smartphone cure Zika? https://t.co/FNKJghOP2O,Tue Jun 28 11:52:25 +0000 2016,747759557095591937,35303925,Dubai/Ajman/Karachi | PAK/UAE,377,247,1356,0,0,cure
162,First Zika Vaccine To Be Tested In Humans - https://t.co/r1y2KA3T2X,Tue Jun 28 11:52:33 +0000 2016,747759589735575553,715421780140302336,"Massachusetts, USA",73,494,0,0,0,cure
163,Company awarded contract to develop Zika vaccine - https://t.co/b6vMg76uLb,Tue Jun 28 11:52:36 +0000 2016,747759601005690880,733361989557325828,,179,745,0,0,0,cure
164,First Zika Vaccine To Be Tested In Humans - https://t.co/JEPE85tpNw,Tue Jun 28 11:53:31 +0000 2016,747759833080791040,721982469017350144,United States,8,12,0,0,0,cure
165,"Antibodies vs dengue neutralize Zika virus, but also enhance Zika infection in lab https://t.co/4649xoInF6",Tue Jun 28 12:00:46 +0000 2016,747761655883399168,20847981,"Decatur, GA",218,334,11,0,0,cure
166,"Emergent BioSolutions lands $22 million order to make Zika vaccine candidate       
https://t.co/7To2N86N0n",Tue Jun 28 12:02:51 +0000 2016,747762179672248320,4746832891,"14A Ongar Rd, Brentwood CM15 9",1,0,0,0,0,cure
167,RT @PHEgov: HHS is accelerating #Zika vaccine development by using one of its centers for innovation. https://t.co/fqUR1pWcbn https://t.co/…,Tue Jun 28 12:09:42 +0000 2016,747763905536098304,1606025952,"Silver Spring, MD",1499,567,177,0,0,cure
168,"Company awarded contract to develop Zika vaccine: GAITHERSBURG, Md. (AP) - A biopharmaceutical company based ... https://t.co/q7PUT6hVbM",Tue Jun 28 12:10:26 +0000 2016,747764091570159617,3044768595,,443,179,0,0,0,cure
169,"Trials of Zika vaccine are set to begin in North America: 
      
 https://t.co/yxsoqRNoIi",Tue Jun 28 12:12:08 +0000 2016,747764516033724416,240608775,London,11174,911,48,0,0,cure
170,"MEDICAL UPDATE Trials of Zika vaccine are set to begin in North America: 
      
 https://t.co/ytMuyDMT4N",Tue Jun 28 12:12:09 +0000 2016,747764520081207300,559652823,khadimalhassandaily,1197,2149,3,0,0,cure
171,News: Emergent BioSolutions nabs up to $21.9 million BARDA Zika vaccine contract https://t.co/g43v2tDZLY,Tue Jun 28 12:16:42 +0000 2016,747765668792139776,343417039,"England, United Kingdom",104,34,0,0,0,cure
172,News: Emergent BioSolutions nabs up to $21.9 million BARDA Zika vaccine contract https://t.co/rFxxrXyASi,Tue Jun 28 12:19:03 +0000 2016,747766258326712320,348402639,"London, England",593,65,0,0,0,cure
173,A Step Forward in the Hunt For a #Zika Vaccine https://t.co/8DfRqeNeyz via @TheAtlantic https://t.co/axq5pxXp8r,Tue Jun 28 12:24:25 +0000 2016,747767609320419328,740023614460723201,"Hollywood, FL",4,20,3,0,0,cure
174,Emergent BioSolutions nabs up to $21.9 million BARDA Zika vaccine contract: US biotech firm... https://t.co/pAkEZZVyY4 #biotech #fb #FDA,Tue Jun 28 12:25:23 +0000 2016,747767850408914944,562515700,Satellite,4586,1205,1,0,0,cure
175,Trials of Zika vaccine are set to begin in North America https://t.co/cKOSQ2QwSv | #health #medicalresearch #bmj,Tue Jun 28 12:25:27 +0000 2016,747767870596190209,2862262723,"Sapporo, Hokkaido",13,18,0,0,0,cure
176,RT @CDCgov: @devine187 There is no vaccine to prevent Zika. The best way to prevent #Zika is to protect yourself from mosquito bites.,Tue Jun 28 12:30:20 +0000 2016,747769099229487104,747679290716786690,,7,258,3,0,0,cure
177,RT @PHEgov: HHS is accelerating #Zika vaccine development by using one of its centers for innovation. https://t.co/fqUR1pWcbn https://t.co/…,Tue Jun 28 12:30:51 +0000 2016,747769229965832194,626707242,sudan,63,89,57,0,0,cure
178,Emergent BioSolutions nabs up to $21.9 million BARDA Zika vaccine contract https://t.co/0UbM5ZP7zf,Tue Jun 28 12:31:26 +0000 2016,747769375076323328,343417039,"England, United Kingdom",104,34,0,0,0,cure
179,Can the smartphone cure Zika? https://t.co/VwE7WGnTvf,Tue Jun 28 12:34:55 +0000 2016,747770249475428356,18700177,"USA, PA, Philadelphia, 19103",1817,1934,3,0,0,cure
180,📷 ibmblr: Your device could be a lifesaver. You can help researchers find a cure for Zika while you’re... https://t.co/PHUolnmJSX,Tue Jun 28 12:35:06 +0000 2016,747770298758467585,230292055,"Columbus, GA",29960,19958,37371,0,0,cure
181,"The first human trial of a Zika vaccine will begin soon, Inovio Pharmaceuticals said Monday.",Tue Jun 28 12:36:05 +0000 2016,747770543169015808,3209076995,,98,98,0,0,0,cure
182,Company awarded contract to develop Zika vaccine https://t.co/qLYCb7HVDC,Tue Jun 28 12:39:46 +0000 2016,747771472538542082,2940735565,,139,481,0,0,0,cure
183,RT @WBJonline: .@emergentbiosolu will manufacture a possible vaccine to fight the Zika virus — a contract worth up to $21.9M https://t.co/L…,Tue Jun 28 12:41:48 +0000 2016,747771984168255488,3184054019,"Washington, DC",18780,16421,58565,0,0,cure
184,#EmergentBioSolutions nabs up to $21.9 million BARDA Zika vaccine contract. Read more: https://t.co/zOuCPh9ozC $EBS,Tue Jun 28 12:42:38 +0000 2016,747772194512482304,4852930527,"San Mateo, CA",432,2,0,0,0,cure
185,#EmergentBioSolutions nabs up to $21.9 million BARDA Zika vaccine contract. Read more: https://t.co/OpgmSaSWVr $EBS,Tue Jun 28 12:42:38 +0000 2016,747772194483142656,4853120260,"San Mateo, CA",333,2,0,0,0,cure
186,Trials of Zika vaccine are set to begin in North America: The first potential vaccine against the Zika virus ... https://t.co/TSewOa8bHe,Tue Jun 28 12:45:01 +0000 2016,747772793844961282,3428474187,,21,49,0,0,0,cure
187,"#European scientists discovered antibodies that attack the #Zika virus &amp; #Dengue, next steps validation, trials &amp; vaccines.",Tue Jun 28 12:45:32 +0000 2016,747772922098507776,356803295,TBD,1454,119,6,0,0,cure
188,i discover rabes  in dogs treatemnt late cases by druclosis vaccinevaccine&amp;biv es 22 swollen tongue response  camel by zika vaccine,Tue Jun 28 12:46:16 +0000 2016,747773109852340224,731040616747024384,مصر,0,0,2,0,0,cure
189,Company awarded contract to develop Zika vaccine https://t.co/w0pNWUi4uq,Tue Jun 28 12:46:51 +0000 2016,747773253784080388,762226980,"Washington, DC",157,1,0,0,0,cure
190,A company (Emergent BioSolutions) has been awarded contract to develop &amp; manufacture an early-stage #Zika vaccine https://t.co/SZYSwBG8Pc,Tue Jun 28 12:48:15 +0000 2016,747773605354737664,313054802,Institut Pasteur,17700,16623,5319,0,0,cure
191,Company awarded contract to develop Zika vaccine https://t.co/GtZhoXyHVQ,Tue Jun 28 12:48:23 +0000 2016,747773641966784514,23618466,"Baltimore, MD",129081,399,120,0,0,cure
192,Male Golfers doing zero to eradicate view that they are pampered millionaires unwilling to step out of plush comfort zones. #Rio2016 #Zika,Tue Jun 28 12:49:46 +0000 2016,747773990056386561,59396141,Cape Town,1606,538,105,0,0,cure
193,"Cure for Zika, Ebola, found - Daily Trust https://t.co/NWcwsyVBwF #EbolaChan",Tue Jun 28 12:50:02 +0000 2016,747774055990894592,2802960083,Hospital ,172,173,575,0,0,cure
194,"With more military personnel in places where Zika is common, the US Army is working on a vaccine. https://t.co/LC8Wulo4s4 via @WIRED",Tue Jun 28 12:50:07 +0000 2016,747774078702936069,2302514504,,71,87,1,0,0,cure
195,Antibodies to dengue may alter course of Zika virus infection:  https://t.co/3Ds8OiJAht,Tue Jun 28 12:50:21 +0000 2016,747774136534065153,705481166409875456,,138,290,68,0,0,cure
196,Entrepreneur Joseph Kim Will Be First To Test Zika Vaccine in Humans | https://t.co/yzNc0Ywmxo https://t.co/fLPJl4m2Bd,Tue Jun 28 12:50:29 +0000 2016,747774170428284928,736606756026109952,,1289,2162,0,0,0,cure
197,"Cure for Zika, Ebola, found https://t.co/MmkK9YAqlR",Tue Jun 28 12:50:43 +0000 2016,747774227978268672,210766152,United States of America,2793,3968,5615,0,0,cure
198,Company awarded contract to develop Zika vaccine https://t.co/IGl9x17Nyz,Tue Jun 28 12:51:02 +0000 2016,747774308911558656,166687093,liberal part of VA,4670,1999,1646,0,0,cure
199,"Cross-reaction: #Dengue antibodies neutralize #Zika #virus, but also enhance #Zika #infection in lab https://t.co/Cag8xxGnTX",Tue Jun 28 12:51:15 +0000 2016,747774361034186752,107346436,Basel,3136,2102,2197,0,0,cure
200,A company (Emergent BioSolutions) has been awarded contract to develop &amp; manufacture an early-stage #Zika vaccine … https://t.co/nn3iCru7PR,Tue Jun 28 12:51:53 +0000 2016,747774519465631744,210766152,United States of America,2793,3968,5615,0,0,cure
201,"Whenever I see ""Zika"" I read it as ""Zynga"". https://t.co/URClqIlYe9",Tue Jun 28 12:51:57 +0000 2016,747774540005150720,6122152,CT/USA/Sol3/Milky Way/Virgo,1012,2047,10791,0,0,cure
202,RT: wbaltv11: Company awarded contract to develop Zika vaccine https://t.co/QMbKyug2YD,Tue Jun 28 12:52:15 +0000 2016,747774614235906048,717367206833741824,,28,52,0,0,0,cure
203,"Cure for Zika, Ebola, found - Daily Trust https://t.co/MPHrHcWyOr #ebola #EVD",Tue Jun 28 12:52:29 +0000 2016,747774672410804224,2421341995,Get the word out via RT!,375,0,0,0,0,cure
204,RT @craigray11: Male Golfers doing zero to eradicate view that they are pampered millionaires unwilling to step out of plush comfort zones.…,Tue Jun 28 12:52:44 +0000 2016,747774735711354880,29945848,Cape Town,160189,1344,203,0,0,cure
205,RT @gkygirlengineer: Company awarded contract to develop Zika vaccine https://t.co/IGl9x17Nyz,Tue Jun 28 12:53:12 +0000 2016,747774851939655681,424691485,Washington DC,985,2241,16064,0,0,cure
