,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
115,Who's truly blocking funding?  Let's be honest! https://t.co/pao6TTqLLy,Mon Jun 27 07:38:35 +0000 2016,747333290743336960,457935802,,2,10,8,0,0,prevention
116,Protect Yourself From Zika Virus - Here's The Complete Survival Guide You Need https://t.co/y8RS8fCHaH via @,Mon Jun 27 07:44:14 +0000 2016,747334712381693953,71339513,Tucson,49,248,93,0,0,prevention
117,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 07:52:13 +0000 2016,747336717921722368,210484646,OTIS•STATE•OF•MIND.,1151,690,2,0,0,prevention
118,RT @DisIsWodi: So no one could think of this for Africa  https://t.co/7p3fN4SY6q,Mon Jun 27 07:52:14 +0000 2016,747336724695552000,210484646,OTIS•STATE•OF•MIND.,1151,690,2,0,0,prevention
119,RT @SportTechie: .@kinsa Donates Smart Thermometers To @teamusa To Help Combat Zika https://t.co/45cDp1GFMm @_garrettshaw #sportstech https…,Mon Jun 27 08:02:17 +0000 2016,747339251453333504,714674379674820608,Mia|Cle|PR|NYC,963,1102,3104,0,0,prevention
120,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 08:03:57 +0000 2016,747339672951488512,164542423,Somewhere I belong,191,346,1246,0,0,prevention
121,Microsoft Testing High-Tech Mosquito Trap to Fight Zika Virus https://t.co/imMl7b9Svp,Mon Jun 27 08:04:04 +0000 2016,747339701489541123,1329442304,,9,14,0,0,0,prevention
122,SOLEIL: PROXIMA 1 and @Proxima2A beamlines contribute to the fight against #Zika and #dengue https://t.co/gUE8p9Gtzd https://t.co/CAHbLRhXPL,Mon Jun 27 08:16:02 +0000 2016,747342713268240385,637012038,"Saint-Aubin, France, 91192 ",1097,131,168,0,0,prevention
123,RT @blog44: Here's What American Business Leaders Are Doing to Help Protect You from the Zika Virus https://t.co/QatDRF4X3u,Mon Jun 27 08:26:56 +0000 2016,747345456523448320,1162368348,,260,1936,1244,0,0,prevention
124,.@Microsoft develops 'smart traps' to fight mosquito-borne illnesses like dengue and Zika https://t.co/Txlpjb2DD8 #dengue #publichealth,Mon Jun 27 08:29:06 +0000 2016,747345999929106434,1513673754,,1873,1695,1092,0,0,prevention
125,White House: Fight Zika or regret it https://t.co/Z3qDBn5UGo #Ghostbusters #GIFparty #Biathlon #Hitlerdroge #WorldBookDay,Mon Jun 27 08:31:20 +0000 2016,747346564784390144,4256298574,Global,485,818,4,0,0,prevention
126,RT @Zika_News: #onmedic: SLU to conduct human clinical trial of vaccine to protect people from Zika virus … https://t.co/GChANLMURP https:/…,Mon Jun 27 08:35:08 +0000 2016,747347518543921152,3432639196,"Dublin City, Ireland",126,599,13,0,0,prevention
127,Microsoft is testing a new mosquito trap to fight #Zika https://t.co/HtnLM3gIw8 #technology,Mon Jun 27 08:39:37 +0000 2016,747348649391362048,746638643410964481,,1,9,0,0,0,prevention
128,Protect our borders!! #Trump #BuildtheWall https://t.co/RO0NMWgDjs,Mon Jun 27 08:43:07 +0000 2016,747349529196912640,381489867,Cuomo Kingdom Refugee,335,631,2057,0,0,prevention
129,"@Microsoft is testing a new mosquito trap to fight #Zika
https://t.co/vVtmOqOv4Y #PestControl #Technology",Mon Jun 27 08:52:11 +0000 2016,747351809887436800,746638643410964481,,1,9,0,0,0,prevention
130,"@Microsoft is testing a new mosquito trap to fight #Zika

https://t.co/LYh844uTcN #PestControl #Innovation",Mon Jun 27 09:03:31 +0000 2016,747354663956156416,746638643410964481,,1,9,0,0,0,prevention
131,@viroscape See the huge increase in public interest &amp; concern about Zika+ and Microcephaly after WHO's PHEIC on Feb.1st 2016.,Mon Jun 27 09:09:57 +0000 2016,747356281929891840,90061805,"Jerusalem, Paris, Melbourne",94,1,11,0,0,prevention
132,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 09:32:50 +0000 2016,747362038897311744,81371184,Abuja,106,303,29,0,0,prevention
133,University of Texas researchers push efforts to combat Zika virus - https://t.co/wjmHLBWSJW via https://t.co/6hwi3moEYY,Mon Jun 27 09:40:29 +0000 2016,747363965185957888,2471256176,"Michigan, USA",643,477,1349,0,0,prevention
134,Requests for Abortion in Latin America Related to Concern about Zika Virus Exposure https://t.co/t3c16Z7eBu #Massachusetts Medical Society…,Mon Jun 27 09:45:02 +0000 2016,747365112730755072,2289040586,,311,1,5,0,0,prevention
135,RT @LizSzabo: Congressional Republicans agree on $1.1 billion to combat Zika virus https://t.co/P7JBrPTuyn via @usatoday https://t.co/Bwi3z…,Mon Jun 27 09:51:52 +0000 2016,747366831803883520,738258771974070273,,332,1267,52,0,0,prevention
136,Requests for Abortion in Latin America Related to Concern about #Zika Virus Exposure — NEJM https://t.co/s5EoTBC1vJ,Mon Jun 27 10:01:12 +0000 2016,747369180626882560,10735152,Resistencia,1706,238,45209,0,0,prevention
137,Travel managers &amp; corporate risk managers making employees aware of the risks of Zika virus? https://t.co/FADkPJDa7L https://t.co/XH8kyFKYV6,Mon Jun 27 10:10:09 +0000 2016,747371430027862016,929683951,"Johannesburg, South Africa ",238,501,4,0,0,prevention
138,Microsoft is testing a new mosquito trap to fight Zika https://t.co/rQCVBQhQMR via @Instapaper,Mon Jun 27 10:18:39 +0000 2016,747373572801302528,2393040531,,812,971,307,0,0,prevention
139,One charity is looking to help protect Florida's homeless from mosquito bites that could lead to the spread of Zika: https://t.co/qq0r5ONi8j,Mon Jun 27 10:22:35 +0000 2016,747374560425746433,15727981,South Florida,211367,887,2291,0,0,prevention
140,RT @nbc6: One charity is looking to help protect Florida's homeless from mosquito bites that could lead to the spread of Zika: https://t.co…,Mon Jun 27 10:25:16 +0000 2016,747375234542632960,2696727006,"Cincinnati, OH.         OTR",755,2568,43677,0,0,prevention
141,RT @aarlreviews: My First Twitter Party 6/28 #gno #AtoZika Join Me &amp; enter for a $50- Check out my post https://t.co/zOeXoVItrZ https://t.c…,Mon Jun 27 10:25:16 +0000 2016,747375234920091648,2452806170,,784,3601,16205,0,0,prevention
142,RT @gustavobonzon: Requests for Abortion in Latin America Related to Concern about #Zika Virus Exposure — NEJM https://t.co/s5EoTBC1vJ,Mon Jun 27 10:29:27 +0000 2016,747376286884999168,713564023158022144,Hell hole,246,457,18727,0,0,prevention
143,RT @nbc6: One charity is looking to help protect Florida's homeless from mosquito bites that could lead to the spread of Zika: https://t.co…,Mon Jun 27 10:34:12 +0000 2016,747377486183313409,436335782,South Florida,1665,962,21711,0,0,prevention
144,nbc6: One charity is looking to help protect Florida's homeless from mosquito bites that could lead to the spread … https://t.co/bRzjAodbG9,Mon Jun 27 10:35:04 +0000 2016,747377702890504192,4835643430,"Miami, FL",79,29,0,0,0,prevention
145,"It looks like a takeout container, but it might be our best bet to fight Zika https://t.co/dsEMmlNEoL #breakingnews",Mon Jun 27 10:40:17 +0000 2016,747379015875362816,4307935293,,129,156,0,0,0,prevention
146,"#diet #wellness Lawmakers will consider a measure that contains $1.1 billion for Zika preparation and prevention, … https://t.co/O2zRr21w0C",Mon Jun 27 10:45:34 +0000 2016,747380342881935360,720783273392152576,,75,18,5,0,0,prevention
147,Preparing for Zika in the EU – Policy briefing (ECDC - European Centre for Disease Prevention and Contro #WorldNews https://t.co/rC6WcvwmyD,Mon Jun 27 10:49:21 +0000 2016,747381296008138752,2355258758,,879,893,0,0,0,prevention
148,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 10:50:55 +0000 2016,747381689995919360,535453772,,77,328,179,0,0,prevention
149,"Lawmakers will consider a measure that contains $1.1 billion for Zika preparation and prevention, but that al...  https://t.co/Ztbabz7Uwv",Mon Jun 27 10:57:09 +0000 2016,747383261253378048,1931659320,"Washington, DC",550,79,515,0,0,prevention
150,"#health Lawmakers will consider a measure that contains $1.1 billion for Zika preparation and prevention, but...  https://t.co/ejSxttEEJj",Mon Jun 27 10:57:10 +0000 2016,747383262373240832,1931671837,Bellevue,718,98,364,0,0,prevention
151,"Lawmakers will consider a measure that contains $1.1 billion for Zika preparation and prevention, but that al... https://t.co/yi3uJ5tNC9",Mon Jun 27 10:57:11 +0000 2016,747383268501131265,3180947970,"Portland, OR",795,122,498,0,0,prevention
152,"Lawmakers will consider a measure that contains $1.1 billion for Zika preparation and prevention, but that also has some poison-pill ...",Mon Jun 27 10:57:23 +0000 2016,747383316446273536,1651635462,"New York, USA",191,10,0,0,0,prevention
153,It's mosquito season. Metropolitan Ministries  selling Zika virus kits to help the homeless protect themselves. https://t.co/FFfQcxj6RW,Mon Jun 27 11:08:29 +0000 2016,747386110448381953,768230749,,3274,2215,27,0,0,prevention
154,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 11:15:46 +0000 2016,747387944974061568,195956327,"Cartagena, Colombia",761,179,913,0,0,prevention
155,@Pup_Rules Hi Taylor. Being supportive of LGBTI rights isn't an obstacle to the fight against zika. For more info: https://t.co/uUkzC2bxpW,Mon Jun 27 11:16:04 +0000 2016,747388021285265408,2827885784,"London, United Kingdom",2004,464,374,0,0,prevention
156,How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 11:20:11 +0000 2016,747389056389160960,259990583,,3544,1225,5372,0,0,prevention
157,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 11:23:38 +0000 2016,747389925566222336,742798658,"College Station, Texas",1140,999,6426,0,0,prevention
158,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 11:30:38 +0000 2016,747391688180539392,2840770264,"College Station, TX",253,450,1498,0,0,prevention
159,Florida charity helps homeless fight against Zika - WKMG Orlando https://t.co/GrPw0D0kks,Mon Jun 27 11:36:09 +0000 2016,747393075002019840,620468659,"United States, Connecticut",10271,4356,0,0,0,prevention
160,RT @BreakDengue: .@Microsoft develops 'smart traps' to fight mosquito-borne illnesses like dengue and Zika https://t.co/Txlpjb2DD8 #dengue…,Mon Jun 27 11:41:16 +0000 2016,747394362322063360,79093031,Caribbean,1500,465,6693,0,0,prevention
161,RT @hillemanlab: #Zika vaccine race overlooks need for global #strategy to combat mosquito-borne #diseases https://t.co/Yg1B1Eud1a via @ETH…,Mon Jun 27 11:50:43 +0000 2016,747396739561304064,3038948888,"Gurgaon, India",116,260,1630,0,0,prevention
162,RT @hillemanlab: #Zika vaccine race overlooks need for global #strategy to combat mosquito-borne #diseases https://t.co/Yg1B1Eud1a  via @ET…,Mon Jun 27 11:52:50 +0000 2016,747397273307447297,3038948888,"Gurgaon, India",117,260,1636,0,0,prevention
163,#Zika = wealth redistribution scheme!  https://t.co/8h22nnrJV9,Mon Jun 27 11:58:36 +0000 2016,747398724419207168,324407182, SE Coastal Carolina,3083,2863,6595,0,0,prevention
164,RT @JJLE130: Are we wasting our money to fight Zika?  Read all these facts!  @1stbornAmerican @publiusBh @realDonaldTrump  https://t.co/SgZ…,Mon Jun 27 11:58:41 +0000 2016,747398746435092480,324407182, SE Coastal Carolina,3083,2863,6595,0,0,prevention
165,"CQ Senate Action Reports: 
What's Next for the Zika Fight? $ https://t.co/uE1Xb3TAYa @CQSenateAction @nielslesniewski",Mon Jun 27 12:00:37 +0000 2016,747399231527260162,2312829909,"Washington, D.C.",13830,6512,550,0,0,prevention
166,"RT @CQnow: CQ Senate Action Reports: 
What's Next for the Zika Fight? $ https://t.co/uE1Xb3TAYa @CQSenateAction @nielslesniewski",Mon Jun 27 12:00:56 +0000 2016,747399312745762816,16026053,Agua Prieta,751,4512,58,0,0,prevention
167,Contraception is essential healthcare for #Zika. Shame on anyone trying to curtail disease prevention for politics.  https://t.co/WwzCkZmNCb,Mon Jun 27 12:01:18 +0000 2016,747399403032436743,2685641251,,54,168,387,0,0,prevention
168,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 12:01:36 +0000 2016,747399480979382272,950398340,,1194,1384,1952,0,0,prevention
169,We can't ignore the very real threat of #mosquitoes &amp; #Zika—what are you doing to protect your #family and #pets from vector-borne danger?,Mon Jun 27 12:01:40 +0000 2016,747399496078864384,3014728521,,565,748,103,0,0,prevention
170,A fight the Senate probably can't avoid: how to combat Zika @hillhulse  https://t.co/C3b7GiXvio https://t.co/FOS2KXXMhD,Mon Jun 27 12:02:01 +0000 2016,747399583060332544,300497193,"Washington, D.C.  ",11000,1229,17,0,0,prevention
171,Tampa charity starts handing out insect repellent and mosquito nets to the homeless today help protect them from mosquito bites &amp; Zika virus,Mon Jun 27 12:02:23 +0000 2016,747399677759336448,16307778,"Fort Myers, Fla.",39405,757,334,0,0,prevention
172,Week ahead: Court watchers await abortion ruling; Zika fight heads to Senate: The fate of the $1.1 billion Zi... https://t.co/jCOLoGZ3LJ,Mon Jun 27 12:02:55 +0000 2016,747399811104542720,3428474187,,21,49,0,0,0,prevention
173,We can't ignore the very real threat of #mosquitoes &amp; #Zika—what are you doing to protect your #family and #pets from vector-borne danger?,Mon Jun 27 12:04:33 +0000 2016,747400222645485569,736184800432644097,,71,15,10,0,0,prevention
174,RT @tackettdc: A fight the Senate probably can't avoid: how to combat Zika @hillhulse  https://t.co/C3b7GiXvio https://t.co/FOS2KXXMhD,Mon Jun 27 12:06:32 +0000 2016,747400721214095360,14434063,Washington Bureau,231211,267,193,0,0,prevention
175,Metropolitan Ministries helps homeless fight Zika virus https://t.co/7ymQXI17ET https://t.co/4DMPATKTU5,Mon Jun 27 12:10:08 +0000 2016,747401624973238272,15750898,"Tampa, FL",146672,4859,2400,0,0,prevention
176,"Experts driven ""To learn as much...(&amp;) as quickly as possible"" to protect ""our babies"" Great article @EricBoodman  https://t.co/2FuIUJP6Ao",Mon Jun 27 12:14:49 +0000 2016,747402804344537088,586586348,"Atlanta, GA",4984,2792,3396,0,0,prevention
177,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 12:19:24 +0000 2016,747403958382006273,1382230009,,3272,2963,1961,0,0,prevention
178,Local experts fight Zika head on https://t.co/2SBUb8hFC9 https://t.co/sfo9yN00RP,Mon Jun 27 12:22:07 +0000 2016,747404642154217472,16743886,Tampa Florida ,127001,12956,4111,0,0,prevention
179,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 12:22:34 +0000 2016,747404755492757504,153105842,コスモポリタン,1143,2651,38058,0,0,prevention
180,"RT @CNNMoney: .@Microsoft is testing a new mosquito trap to fight Zika. Can it be a ""game-changer""? 
https://t.co/yQvMIbart5 https://t.co/O…",Mon Jun 27 12:23:15 +0000 2016,747404927996137474,4440416687,,13,40,34,0,0,prevention
181,nytpolitics: RT tackettdc: A fight the Senate probably can't avoid: how to combat Zika hillhulse  … https://t.co/uFbE1msvJ9,Mon Jun 27 12:23:45 +0000 2016,747405055272292352,128334973,"Abuja, Nigeria",1553,2253,36,0,0,prevention
182,RT @UNC_SOM: .@ChancellorFolt to hold #Zika awareness event for  @UNC campus community on June 30. https://t.co/9qTeoaLoUy,Mon Jun 27 12:24:18 +0000 2016,747405192778424320,20683724,"Chapel Hill, NC",66451,1373,20189,0,0,prevention
183,These are the best bug sprays to fight Zika https://t.co/jChmPAmAan,Mon Jun 27 12:28:19 +0000 2016,747406200678006784,1223677777,Ohio,14,15,0,0,0,prevention
184,"RT @RhonaA_PhD: Experts driven ""To learn as much...(&amp;) as quickly as possible"" to protect ""our babies"" Great article @EricBoodman  https://…",Mon Jun 27 12:29:22 +0000 2016,747406467255279620,117157321,DaRegion,2358,500,3,0,0,prevention
185,RT @winknews: Tampa charity starts handing out insect repellent and mosquito nets to the homeless today help protect them from mosquito bit…,Mon Jun 27 12:29:50 +0000 2016,747406584846884865,17365683,Florida,4801,5197,5908,0,0,prevention
186,These #mosquitos could be the best idea to fight the #Zika #virus https://t.co/2w6i9kYS2g,Mon Jun 27 12:30:52 +0000 2016,747406846235926528,197185320,United States,6434,5364,5224,0,0,prevention
187,Microsoft is testing a new mosquito trap to fight Zika https://t.co/0PaffqKp8k via @CNNMoney https://t.co/QtAknQVHJA,Mon Jun 27 12:35:46 +0000 2016,747408078597939200,234789768,,694,1902,115,0,0,prevention
188,View the #Mosquito Prevention and Safety videos at https://t.co/NxbglU5KEI #PublicHealth #HealthThreat #ZIKA #JITDT https://t.co/JOryHStOOr,Mon Jun 27 12:45:24 +0000 2016,747410501999656960,1699483212,Tallahassee Florida,5222,3596,0,0,0,prevention
189,"#PHEIC how does @WHO fight an ""emergency"" Director-General requires the convening of a ""committee"" of experts #yellowfever #Ebola #Zika :(",Mon Jun 27 12:47:16 +0000 2016,747410973191999488,106810410,malaria,2179,1947,20969,0,0,prevention
190,RT @kengioeli: @UF_IFAS Zika Challenge empowers fight against mosquitoes https://t.co/WqKhEY4M5g via @TDOnline,Mon Jun 27 12:47:52 +0000 2016,747411123700269056,361385033,"Gainesville, Florida",3845,1697,5290,0,0,prevention
191,"So, GOP tryna fight #Zika, yet don't wanna fund contraception because, feelings.@SisterSong_WOC  https://t.co/gNx3cFkLhA",Mon Jun 27 12:49:16 +0000 2016,747411473148743680,100451920,"Atlanta, GA",87,58,488,0,0,prevention
